0,1,2,3
3976,9,3345,284
4842,227,6168,330
6520,93,4753,144
648,93,6578,28
2661,30,5839,207
3506,18,2463,254
1146,32,4953,190
5298,115,2696,355
2371,180,4742,10
4948,9,3675,4
5626,106,2887,223
3179,93,2588,69
4865,37,3566,354
220,93,3976,332
4513,9,5506,127
3635,186,490,260
3462,215,2016,271
2570,129,2696,202
3578,115,1645,356
750,93,4409,113
783,93,4753,181
3415,71,1023,265
6905,20,1346,118
4646,9,3623,19
2661,164,5839,152
6733,9,6491,13
5047,132,48,363
750,158,3003,349
4174,32,4529,66
5702,93,227,11
835,83,759,81
2191,93,6006,165
2963,190,995,183
4865,204,4753,3
2661,106,4753,102
3192,21,2661,200
5047,133,5042,93
4753,93,6432,75
4251,3,2054,62
6426,18,346,296
1139,71,5945,349
4298,137,1862,162
2820,32,5866,343
3601,13,6695,326
2696,83,4753,48
2067,164,6184,349
1321,37,1348,91
5926,9,995,237
4313,18,4632,308
3754,105,2661,43
1045,115,2927,329
3965,32,5844,314
4953,32,4646,282
6426,180,346,211
2661,158,5042,36
3968,21,2441,21
6260,9,1617,121
4391,21,2963,297
6895,115,3797,62
205,32,6654,208
3887,93,4298,66
3752,103,3935,271
2774,93,3531,164
3292,153,5042,172
4797,137,2575,266
2610,83,3642,75
5041,93,4483,51
5570,115,2911,12
6806,32,5980,284
4646,204,2355,339
6260,20,3476,295
3462,132,4742,101
2338,93,5768,345
4133,20,1789,258
3728,93,925,76
5042,158,4646,163
5913,3,2463,59
5506,115,3716,12
6964,158,4646,341
6234,93,5839,67
3270,18,6256,117
1660,20,4409,161
2222,105,6476,316
2661,164,5839,85
1514,63,3714,211
3407,213,2570,63
4542,115,6648,16
3155,30,1055,28
6578,200,4798,81
4989,106,1701,114
2875,2,4314,352
2317,80,4101,34
4515,137,1898,67
2307,93,5042,307
2181,156,4515,113
3412,158,3723,20
4542,164,6479,72
3238,32,5866,198
160,93,2380,153
6531,93,5839,191
632,115,2077,227
6529,32,5613,221
1683,71,6573,358
2661,164,5602,163
4542,64,6432,343
6256,93,6243,270
4170,93,3281,303
1933,93,4865,245
5957,65,4116,96
5042,133,5839,18
5042,71,3098,75
5042,32,3814,163
4016,20,617,51
6705,93,5723,292
660,20,2463,224
5042,9,3795,108
5042,83,6557,164
4865,158,3814,118
5883,215,638,77
3578,115,6578,76
2102,93,448,66
4309,137,995,242
6426,180,3795,184
4633,137,5651,344
1427,32,751,242
3118,93,4049,16
1702,164,3148,197
2317,93,6423,172
5945,115,4632,51
2263,32,1598,36
5029,3,3049,309
6801,137,5661,211
302,93,3994,318
6695,93,5602,246
5042,20,2357,235
3357,93,5042,170
3462,200,2016,239
4542,20,5480,73
3116,105,2016,263
1525,32,3982,357
5602,158,5699,344
5298,203,2696,80
3994,38,4193,214
165,164,5945,88
6260,106,4753,223
2317,32,6432,182
3164,32,6260,151
3179,93,3639,279
5042,105,334,226
5332,190,165,282
3458,93,4797,53
3333,20,2676,164
1862,158,5284,342
4735,93,4753,113
2463,20,4532,10
773,164,3994,262
2181,156,4515,127
2601,42,5042,205
3936,32,337,170
6578,20,3578,359
5042,204,4865,327
6013,200,4542,223
5891,106,3578,320
2659,20,1909,48
2661,164,5839,31
1554,200,487,178
4646,190,5042,309
5602,158,4722,229
1115,137,3900,145
5945,227,3814,114
4865,37,3575,14
767,160,1301,114
4039,3,1500,349
221,93,5996,188
2054,177,4251,266
5042,38,5839,264
3814,190,5602,115
5042,158,268,352
4463,42,5957,188
5042,71,4865,349
5047,158,5042,12
4386,137,4753,39
2317,190,5246,278
6187,93,2194,3
3712,3,2853,46
129,20,4542,29
5509,190,5042,252
4106,93,6905,325
6330,38,220,147
3798,32,4646,34
3164,93,2317,20
4542,3,1964,20
399,137,2511,35
4742,42,2120,43
2016,160,4742,32
153,32,5664,246
5047,93,4179,50
5883,37,638,163
6416,137,1862,88
1660,20,4409,147
5922,189,4742,91
4946,20,4992,236
217,164,3623,57
4298,158,835,306
531,215,2696,30
6733,93,4753,106
4753,200,2696,332
751,32,74,37
3795,156,2044,50
6497,93,5950,258
4946,93,4992,56
604,115,490,52
5866,137,6260,11
2408,15,3795,5
5767,93,4409,314
5271,106,4659,190
4634,93,1884,267
4247,37,1084,139
6837,3,3009,28
84,137,1904,234
1526,190,4753,355
884,93,1020,343
2317,133,1604,49
5991,32,4746,51
4989,106,6432,174
6666,164,4824,352
3098,158,3415,319
220,120,4529,245
2016,37,4742,307
5945,3,6765,121
696,164,5866,332
5042,32,6962,183
4298,93,3583,103
5945,20,3169,203
3002,20,1912,37
2661,20,5602,207
2408,71,346,88
5602,9,2661,120
4946,9,5602,201
4515,133,4753,217
5866,2,6260,15
3281,200,1655,327
3201,115,3270,151
6211,154,4388,46
1146,32,3164,65
6432,21,4277,330
2311,105,2963,178
1548,204,2317,258
2468,32,477,74
4753,37,6041,49
3642,93,4865,140
5602,38,925,81
2661,164,6432,328
2297,18,5945,167
552,93,5042,18
3752,164,6659,188
1349,125,213,163
910,93,4131,190
4742,60,2016,305
3506,37,4416,109
515,216,5913,10
5747,13,3337,130
4865,38,5602,320
1662,13,3578,167
3162,93,1334,22
6432,93,5661,293
1019,93,4529,121
6109,106,1206,269
4776,9,4152,129
6321,32,783,143
4584,190,3445,264
3116,38,2016,306
1431,38,5945,39
3583,115,2764,175
1500,115,5661,255
5839,38,5042,179
185,93,4409,334
5661,3,1500,241
2441,133,4865,280
995,190,5839,241
3156,200,5945,355
2463,3,1590,37
995,215,1862,274
284,137,2391,277
1321,200,3049,251
4532,177,2463,109
835,32,1402,72
808,115,516,42
6228,93,1846,309
6104,120,1566,272
5866,38,5358,323
638,37,7003,112
4478,137,5050,94
5866,3,3281,129
2237,37,991,60
6686,93,4484,280
5428,190,2963,264
5483,0,1595,229
452,20,991,234
3195,133,1882,216
4989,93,4865,61
882,32,1548,283
6315,137,3476,300
2539,9,2706,267
2419,93,885,286
774,190,5042,47
448,9,6964,152
2016,199,7113,260
2580,93,995,140
4298,72,744,19
4298,32,835,290
2661,9,5602,39
6733,227,3269,99
4753,215,2696,147
5981,93,2601,132
5713,190,5350,201
4360,37,4542,337
459,137,1020,36
1532,158,5774,197
1595,71,1206,44
2963,93,4030,27
5042,105,2016,212
5042,158,5602,357
5287,93,4268,342
4646,190,5839,346
1957,137,6295,235
5743,59,3578,222
2357,37,1348,36
3795,37,346,26
5298,203,2696,289
860,9,4753,338
5945,20,1884,260
6260,9,3642,34
1617,32,4753,44
2908,93,3098,97
6364,9,1392,164
1279,190,319,97
5606,93,1950,173
6260,204,744,123
3794,20,1423,176
5495,0,1595,175
6260,190,2696,348
1617,32,6260,121
2181,78,4515,164
4542,117,5953,323
1989,9,4722,257
5382,37,1648,118
995,64,1334,72
5156,20,1621,344
3231,3,6795,326
6432,69,4298,202
2570,129,2696,97
4773,13,6795,76
4649,129,2696,320
6432,85,5839,214
356,190,5042,135
3098,158,4965,115
5619,204,4727,319
1590,23,2463,29
5945,13,165,160
5838,37,6221,243
3980,190,5042,269
205,2,5991,360
4584,38,3098,241
3814,83,3375,166
6593,93,5602,358
2187,204,74,118
2038,115,1008,69
4584,64,4853,303
4529,20,2463,140
1617,32,2759,74
3994,93,1206,99
744,32,6260,123
3164,93,6260,277
5066,32,2566,65
193,105,5047,345
2915,93,2357,224
4176,20,1953,215
6645,93,3346,76
4643,60,4298,272
5839,32,1904,204
759,32,740,221
2566,32,5066,65
3009,20,6837,109
4753,105,1378,190
3481,164,552,44
2060,20,153,232
2463,154,1590,336
910,93,4131,206
5602,164,5042,11
3642,93,4753,83
5033,93,2016,248
3795,37,346,280
346,76,6426,353
2463,20,3976,43
1058,93,1673,168
7014,93,6892,346
1376,20,6530,46
3483,93,5953,231
6260,84,3281,179
4802,93,4753,241
4722,32,6045,320
6258,105,1359,38
399,137,2911,210
4681,2,6352,79
5136,93,4409,293
4753,9,4865,110
2622,164,1804,32
5866,204,1943,83
4649,115,3187,163
42,37,4542,234
5042,158,3980,269
3992,18,5883,265
1334,18,5495,88
2222,83,3164,258
268,106,6591,294
2546,93,750,189
4953,32,4989,319
5839,37,1487,91
6515,93,638,279
5156,93,6909,86
6964,9,448,152
1067,32,5619,36
5699,2,74,274
6741,32,4584,43
1617,32,3642,101
3406,20,4742,102
695,200,4542,220
509,93,2212,349
6432,190,4646,346
346,18,6426,335
6432,13,4179,264
4793,37,6017,246
3462,25,2016,39
4722,190,5602,304
3179,137,2263,38
3795,37,346,347
6368,32,1236,314
5635,20,4337,356
6741,32,1112,320
6923,93,165,3
2317,106,2963,79
5839,158,2661,134
5602,105,1767,146
6578,149,3578,271
5945,138,925,97
2215,93,6320,204
6837,68,6998,301
2098,20,4331,325
1884,32,617,71
3890,63,5945,328
5450,78,6886,316
774,32,5194,316
2696,158,1923,237
4692,93,4753,133
4209,9,7006,26
925,137,4409,339
3752,32,4099,336
648,3,6578,144
6905,93,1862,281
209,137,3811,63
804,93,2401,48
1712,93,4946,72
4532,97,2463,178
3179,37,2625,311
6601,190,3965,49
2016,93,6758,129
3458,190,6432,347
2543,20,5602,266
1617,190,4753,82
2311,3,5723,248
6432,26,4646,170
57,42,1834,261
751,158,6100,287
4793,37,3890,30
2098,93,2016,319
5602,93,2016,351
2179,200,5298,192
5996,158,5919,71
6591,203,334,345
4198,93,4753,275
1032,190,903,182
1067,9,5619,36
5664,32,3164,133
4566,227,3098,136
6168,32,891,57
6122,20,2067,122
944,93,1598,43
4753,158,2511,204
4489,20,3269,36
6141,20,873,189
5933,137,5111,5
980,190,4753,235
2292,9,5047,52
3673,93,3878,1
1884,32,4781,92
4753,199,5602,258
1383,164,4865,346
3462,115,4742,141
5428,190,6078,248
5042,38,5839,39
4965,32,2110,345
6432,20,4914,311
2307,200,2357,137
2033,9,6423,156
2222,158,5804,355
399,93,4753,144
645,115,4542,58
3049,164,2108,24
5839,9,2661,111
3623,63,2593,25
1050,37,1487,56
6475,32,5678,316
1151,115,2911,162
2911,111,4581,203
441,115,2484,6
4298,106,4914,137
2120,9,4742,140
4346,137,5839,19
649,93,1321,70
5946,190,6205,266
7104,106,5839,277
805,20,5042,49
4646,137,3558,152
2177,32,2191,324
2311,160,617,226
1884,32,6017,10
5042,71,6583,135
6631,190,4145,113
160,93,995,348
6703,20,6530,164
6168,93,1334,192
1904,106,3476,348
5298,63,113,54
4989,93,4865,247
4702,93,2148,357
2746,93,2715,93
4131,37,3252,102
6100,32,4989,202
4391,137,751,292
6844,32,4180,261
3164,32,1777,279
2302,9,4646,184
4865,158,209,6
5839,38,2661,211
3415,93,1270,323
3270,18,6256,191
4243,20,4409,8
3876,93,873,12
6703,93,6390,71
5943,137,598,66
2706,38,2539,3
219,137,5661,38
5042,75,6758,123
3506,32,1019,304
4953,38,6432,91
4646,20,2298,169
4824,199,2963,119
4463,42,5957,178
7017,93,5998,176
4409,108,3890,143
1046,20,5945,254
4391,158,5774,206
5839,18,2661,290
2659,93,2357,233
2875,32,1346,314
395,20,947,102
5609,132,5945,271
1769,93,3878,351
2658,164,4542,224
4732,83,2159,164
5945,38,750,310
5866,32,696,39
3164,9,6260,92
2043,3,4515,44
2601,42,5981,237
5439,93,5042,269
5042,204,3795,361
4633,164,2441,357
74,32,751,37
3229,164,5066,170
3795,105,5602,1
2371,37,4742,169
1020,20,6837,150
1999,190,4753,237
1584,32,3164,24
1449,93,403,154
6432,32,2014,97
5382,38,4542,226
6801,133,4753,284
2906,180,2768,258
609,93,6168,317
7003,115,6439,357
4865,158,751,250
751,9,2963,269
6593,190,6964,154
5945,164,5767,112
6578,164,3578,143
3708,20,4742,196
2875,32,552,202
5788,106,1487,180
4199,37,666,86
3141,37,3002,250
5831,200,5797,221
626,164,3091,354
2016,186,5042,173
5382,37,4542,294
3866,93,4853,46
5602,216,2661,84
5844,37,2282,255
448,32,4753,68
5047,3,5042,0
2350,20,4542,101
165,20,5945,285
2016,105,5602,229
2149,32,6073,209
5505,20,5945,52
4391,190,4885,164
2875,227,2575,26
1617,32,6260,122
6148,190,5042,264
586,9,5042,176
3223,83,3040,229
4865,93,3890,141
5943,71,3588,34
6174,32,6539,98
3866,93,6168,243
6628,160,3786,141
6837,9,1020,103
5839,158,6432,198
5713,20,4133,47
6964,204,4753,291
5788,3,6260,301
2463,20,220,79
3570,137,2659,166
6206,93,1298,32
3462,215,2016,160
5434,18,1667,305
2224,93,6825,65
2728,21,5945,96
3890,200,5945,127
539,204,6432,187
3715,133,5042,31
696,32,6260,45
2569,106,2661,119
821,93,277,62
4977,93,5906,116
4341,177,516,231
4542,38,1712,261
550,200,1750,169
2841,93,995,221
1046,93,4409,206
1487,155,1363,302
5945,164,2419,23
5866,93,4753,322
5561,32,459,149
2566,3,3229,107
626,32,4472,29
2661,204,5602,236
4753,158,2661,241
270,223,2016,43
585,32,6432,106
6375,137,6432,343
2317,220,6432,129
436,190,4865,364
2875,190,1862,314
5661,58,4933,263
1321,37,1348,1
25,137,1565,134
6877,63,5945,93
5042,158,2661,73
3346,20,3002,152
1660,38,6054,20
6432,186,3098,274
3430,200,2463,202
1376,93,6390,113
4542,20,3483,289
5428,93,1646,309
3994,32,4646,70
81,93,568,347
1066,200,5945,143
6124,38,2016,261
1923,9,3578,287
3814,137,2907,246
3022,38,2033,122
2191,32,6909,305
3248,93,4298,78
6803,115,4298,180
3642,93,4753,265
2481,93,5173,47
5377,105,3049,293
4478,118,2696,191
4865,20,2317,230
4434,164,1038,148
5066,44,4298,35
5047,93,5042,318
6882,37,6591,309
2696,158,552,131
3890,200,3673,209
2875,9,113,12
2048,9,768,286
3715,158,6260,267
5602,158,6432,73
5699,190,1862,201
688,60,4539,0
6117,20,2463,91
3890,200,5945,226
6426,154,288,8
4865,158,4731,310
2220,5,3229,330
4617,93,5716,301
2665,20,1590,252
4054,93,884,224
5839,9,5042,182
6349,115,2821,165
5078,190,5602,144
4953,105,6432,112
6608,115,2911,35
5042,32,5839,105
3179,137,1795,102
4085,137,5436,85
2181,158,1933,207
3887,32,6047,88
2939,93,1468,44
1364,117,4542,0
6054,32,4464,95
5953,137,4542,172
3462,180,4742,275
1876,9,6228,280
660,20,2463,234
217,164,3868,268
6758,158,4722,85
2542,3,1206,113
1561,225,2016,364
5839,158,6432,37
4446,9,2567,292
4982,115,4966,23
1346,93,1862,192
6845,93,6797,38
5945,20,5243,203
3814,32,751,257
2774,37,857,279
6578,140,3578,6
5945,106,4409,91
3357,32,3252,182
910,93,4131,286
3462,180,2016,262
5602,133,5839,193
5042,158,5111,117
4496,32,967,19
3340,93,5390,255
4865,111,3912,328
3642,93,4753,28
5766,115,4542,191
4552,20,4946,195
2181,3,4515,358
1669,93,4134,35
2205,32,472,57
2875,32,3409,258
1236,32,5428,55
6125,164,6432,44
1020,93,4129,317
6260,64,3164,344
5319,20,1115,2
1527,115,3578,348
5883,200,638,242
2028,93,5723,36
4989,32,4953,232
399,93,4753,272
751,32,404,281
3752,137,751,110
4669,117,2246,240
3174,93,334,340
2371,65,4133,70
3578,11,6488,59
2696,93,552,364
2599,158,2345,267
2661,20,5839,306
2818,32,2317,20
5510,83,4753,50
2885,137,2077,35
4924,32,3162,315
2642,3,4544,105
2204,204,2963,208
5981,20,2601,1
2875,20,2696,77
2260,32,3153,21
2662,137,3824,228
3890,63,5945,325
995,9,4753,126
2954,3,4742,111
4152,93,3462,275
5866,137,2774,176
3623,45,5445,220
665,2,4170,160
6578,18,3587,265
3445,158,6260,104
5949,204,5664,334
3164,9,6260,144
5042,3,2252,141
3345,20,2317,27
4989,93,4865,307
4646,32,6150,257
4559,3,2853,145
1552,13,3187,195
6260,93,3164,65
5042,32,4753,135
5664,13,6854,53
3829,13,2528,339
1341,106,3518,147
4277,9,4529,126
5957,93,4170,67
5382,37,5107,145
445,20,4542,323
2263,137,6795,27
4152,106,1612,172
5298,177,2696,298
6054,93,4409,86
6260,9,1531,12
2658,83,1959,265
2067,0,3077,11
6078,32,1724,257
5602,9,5839,252
5196,93,1655,347
5869,137,3462,194
6628,180,3786,29
2927,37,5590,237
448,158,2812,138
1923,105,3116,223
1507,93,2923,206
3156,20,4409,176
5466,190,4753,27
2546,83,3890,237
4542,182,4992,188
2480,37,4513,347
4646,32,4989,211
3361,115,6439,107
2927,200,1045,164
5585,63,5945,190
5602,227,5839,348
5283,180,2413,206
5945,20,873,27
5780,160,6540,67
2818,93,153,11
750,93,1600,356
5661,164,715,289
4753,158,4865,341
5831,20,995,201
2198,200,264,71
4753,158,3642,127
6851,115,6256,130
552,177,2696,179
5042,3,5047,202
6260,32,5653,135
3642,38,6260,361
5042,204,5839,288
5123,93,5094,205
5042,20,3098,348
3179,149,2588,16
5602,103,5839,263
1265,93,5883,278
1427,93,1529,274
5042,158,4999,34
5602,161,2661,18
3097,93,987,356
4542,133,5953,225
3771,37,3049,196
3164,9,4865,48
729,71,2463,317
285,158,5540,331
5945,20,3673,169
3229,93,5066,249
3865,93,2601,119
3937,93,2696,254
3500,20,5945,75
6766,32,5047,130
6260,64,2963,279
4753,38,5510,280
4529,13,2463,42
6578,228,3578,319
3430,64,4030,91
2906,190,4753,165
2661,158,1115,93
3164,32,6260,34
1992,93,183,5
5760,38,3506,143
5428,32,4755,95
5510,190,4753,314
1046,93,4409,24
4509,204,1904,308
2661,158,5698,250
5723,20,5246,145
617,106,5945,93
6254,93,4145,216
4742,9,2016,227
2575,32,6432,347
4428,93,995,141
4989,9,3635,38
1924,115,5957,161
2160,93,750,259
2588,42,3179,77
835,137,4753,52
4946,164,1712,264
4753,133,638,305
1468,158,2550,331
5042,137,5996,79
165,20,4409,136
2550,32,3328,81
3709,160,4542,319
1655,200,718,97
3116,199,2016,119
2181,37,4907,125
2511,32,3642,324
6842,93,4753,313
220,37,4167,252
5723,137,1723,71
5791,20,5945,206
447,196,2911,200
4170,93,4989,130
334,133,2222,325
5042,158,6733,27
2110,190,4298,252
5981,149,2601,252
2463,3,3506,166
4865,93,2441,91
6595,110,3789,88
5590,200,729,258
6882,37,6591,29
3098,20,3715,123
2661,20,5839,349
5957,149,4463,130
3340,93,857,357
3230,187,3098,20
5986,32,1401,262
4443,32,3379,274
5156,37,1854,304
4953,93,2357,70
1617,32,6260,204
2642,200,5723,232
4314,32,2409,294
750,20,4409,52
2963,158,1850,251
1910,20,5042,19
2345,20,2933,294
209,92,356,107
2463,3,3506,70
5945,164,5719,310
5042,32,3795,143
3229,32,5590,48
4629,204,3164,96
6901,32,4746,125
1656,158,3783,288
2611,32,6260,299
5042,204,5839,252
5042,133,4885,196
1345,32,6005,91
2688,190,4753,59
1046,106,5945,26
1986,93,6364,7
3031,32,2875,26
1346,93,1862,264
6432,21,4753,29
1590,133,2535,121
153,32,2159,357
5602,83,5042,237
2875,190,1847,93
2697,115,6795,67
5019,32,6364,169
5428,93,6168,276
3164,93,5428,331
1050,180,622,196
995,32,5283,54
4501,140,3124,361
1973,158,1640,120
2567,93,5042,258
4722,20,2661,313
1846,93,2397,110
6432,190,5602,16
6695,32,5055,228
770,45,4216,35
4473,33,4660,223
75,190,4865,92
6986,92,4771,114
984,137,5450,206
2298,20,2661,92
6553,2,4170,330
4488,154,4398,49
2016,37,4742,180
3673,106,1066,169
6205,32,4865,356
3244,9,4968,142
2311,97,617,258
5866,71,6432,326
3476,93,5957,230
4753,85,2696,183
2357,20,1909,35
2661,93,5390,201
895,216,5042,55
6923,3,4409,57
5069,105,1487,75
5042,33,1091,71
3340,93,2774,134
3035,137,6584,184
342,63,4753,68
167,32,3060,196
1986,93,2391,169
6333,20,3002,40
1419,93,6254,329
5428,9,6457,18
2508,115,3798,323
4463,42,5957,258
5839,29,5602,350
2384,32,3929,3
1452,20,1621,227
2812,93,4928,134
6256,132,3187,306
473,20,4475,223
2239,140,6628,245
842,137,302,353
751,32,4567,207
5042,81,4298,143
160,93,5716,262
4409,75,5945,57
918,115,6256,42
4542,177,6648,173
6260,2,3164,225
5046,93,4696,121
374,164,3588,238
6260,38,3164,50
5042,105,6758,109
5382,135,4542,192
5945,21,4409,64
1262,158,3982,55
1115,30,5042,73
6964,83,4753,305
2661,133,5047,247
6412,93,5588,182
4753,133,213,334
4360,37,5107,197
1645,115,3578,356
4529,32,3445,287
2820,20,3164,98
6556,160,903,276
1787,93,677,214
5413,227,5042,362
2,32,6465,194
6432,26,4953,307
3141,106,6406,117
6150,190,3098,220
6377,190,7035,97
5945,9,3890,284
2954,190,6758,176
4753,32,6733,8
4030,200,2463,357
796,93,2311,215
3415,32,6432,71
3369,63,113,3
3164,2,6260,303
6124,158,7050,84
5461,106,1487,71
5945,3,4409,255
5042,93,3116,60
6432,137,6364,146
6566,3,4131,327
5042,158,6860,152
2575,9,6168,144
4865,158,4989,207
2044,93,2317,100
253,137,2124,71
5839,9,3715,57
4016,137,334,47
185,20,5945,59
5602,158,14,30
5945,20,2546,30
6432,9,5078,242
2463,3,3506,12
1287,32,586,69
4542,9,5382,24
3795,133,2222,7
4346,93,4865,140
5866,9,6432,268
6432,93,4753,274
780,32,5382,126
2593,63,3623,25
1385,158,2696,63
3017,32,1100,193
4753,158,2688,95
5042,3,3098,299
6578,18,3578,315
2441,83,213,116
213,75,3675,287
3257,93,3098,7
5834,158,4943,161
3179,132,2588,349
5042,105,4298,69
164,180,1084,255
1884,20,2463,18
4753,93,2696,54
2661,37,4944,338
1923,9,2466,176
1365,83,4409,176
3415,93,2753,36
3642,32,6078,53
4646,9,3994,316
2659,93,2357,58
5042,158,4646,16
98,32,5475,263
6578,37,4798,333
3315,93,5481,177
4895,164,4865,164
688,35,4539,96
3423,20,1589,280
4025,190,3345,240
4542,20,5953,183
6725,32,4513,316
3164,32,824,74
2466,9,4885,161
3754,64,2661,158
2875,59,5664,134
1346,158,6416,139
4447,93,4409,344
5042,140,2357,170
5042,204,7113,261
5699,137,2498,236
6005,32,759,258
2463,154,1590,18
3976,93,1590,209
5747,93,4646,248
4903,137,1648,43
6005,32,1345,91
4409,137,6765,265
5866,93,1655,154
6140,201,4753,96
4632,137,1093,177
3084,130,5590,104
1165,93,1975,211
6432,190,4865,201
1051,106,2456,51
6260,2,2181,192
5042,133,3715,117
6798,9,3116,201
5042,9,5047,44
452,190,4865,30
3877,93,1100,299
2485,93,2472,285
746,200,5723,151
2963,137,3635,244
3489,93,189,287
2317,137,5723,135
5042,133,4753,99
6578,132,3578,127
459,93,6837,226
4921,137,3910,111
5178,117,2463,180
5527,204,1519,217
2463,63,4416,335
1617,32,3642,194
3623,227,1556,261
750,158,5042,205
2181,133,4515,24
3593,180,6073,332
1050,93,6513,267
6205,32,1468,146
6260,32,3164,151
2477,32,1416,225
5945,216,5314,227
1572,149,4647,270
3506,176,2463,321
5957,37,4498,128
5602,38,5042,293
2220,115,4298,50
612,93,1749,56
3797,115,2696,36
1554,93,2161,226
3890,200,1091,28
2369,137,3029,146
3098,93,5042,21
3890,115,5945,39
5427,93,3462,164
4617,93,1666,245
2661,137,1115,88
1520,190,4865,194
835,204,4646,143
2391,132,2228,301
3539,177,4298,352
5602,93,5042,42
1131,20,5619,143
4753,158,2181,120
1427,93,5957,55
1419,190,3248,46
6458,204,6498,306
2463,115,3506,70
153,158,6844,331
2466,32,1923,37
5866,30,4484,276
4946,93,4992,279
4885,37,2787,10
3164,9,4584,332
4314,32,2875,20
3238,137,4753,125
6260,9,3116,11
1847,204,6293,262
1909,20,3528,92
4170,64,2942,140
1921,115,3795,176
5074,200,4880,364
6645,20,5908,203
5822,190,4865,178
2546,21,5945,336
4753,158,7059,3
5136,93,750,0
4582,9,1621,60
6260,2,5866,223
4861,153,6432,222
3445,158,5866,98
2927,227,4298,337
665,75,2696,124
6725,93,6837,16
6120,93,1321,352
4753,158,3360,201
5945,20,4793,152
2317,164,1185,129
3357,93,2659,178
3635,200,1159,359
165,21,5945,230
624,93,2848,271
3098,164,5047,93
165,21,5945,134
4312,32,1378,262
3642,32,3238,140
1560,106,2148,262
1494,164,1084,268
2181,83,5839,239
6880,137,2069,363
430,216,4409,197
5945,115,4632,61
3084,204,1314,320
4243,3,6423,306
7052,9,729,218
1146,32,3458,117
1115,13,3754,212
5866,164,202,339
3642,204,1617,0
5698,93,2317,301
2813,133,3661,1
5635,37,3002,324
6831,190,2311,255
6260,32,2696,348
5839,37,1487,345
6894,32,1525,279
6810,115,4542,314
4562,65,6919,302
5042,38,5047,138
4977,190,4865,242
4223,177,5945,207
6260,159,6220,20
160,37,638,356
5436,158,4509,355
